Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
01-05-25,Montreal South,Consumer Electronics,Nova Distribution,Laval Distribution Center,Pending,529,4276,11122.51,TRUE,3,FALSE,30731.39,4072.2,8159
02-05-25,Montreal South,Computer Peripherals,Montelix Supply Co.,Verdun Storage Facility,Canceled,696,3984,4785.07,TRUE,21,FALSE,86090.17,2415.5,7546
03-05-25,Montreal West,Computer Peripherals,Nova Distribution,Laval Distribution Center,Canceled,802,1385,10604.22,TRUE,19,FALSE,182420.88,1352.3,6111
04-05-25,Montreal West,Smart Devices,ElectraTech Inc.,Laval Distribution Center,Fulfilled,550,900,16530.37,TRUE,27,FALSE,23589.35,1663.5,7507
04-05-25,Montreal West,Smart Devices,Montelix Supply Co.,Ville-Marie Hub,Canceled,921,1632,9992.23,TRUE,5,FALSE,17660.79,2210,12673
05-05-25,Montreal South,Computer Peripherals,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,218,2234,13649.62,TRUE,26,FALSE,15632.49,1153.2,8349
06-05-25,Montreal East,Consumer Electronics,ElectraTech Inc.,Laval Distribution Center,Pending,731,446,14891.33,TRUE,19,FALSE,74940.14,1121.1,11152
07-05-25,Montreal North,Computer Peripherals,Nova Distribution,Laval Distribution Center,Pending,275,1346,3869.35,TRUE,26,FALSE,55694.82,2820.7,7087
08-05-25,Montreal East,Home Appliances,PixelSource Ltd.,Ville-Marie Hub,Canceled,62,3188,6274.96,TRUE,29,FALSE,10497.85,3717.5,8258
09-05-25,Montreal North,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Pending,882,5275,18381.23,TRUE,29,FALSE,175173.97,4315.3,12641
09-05-25,Montreal West,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,161,3123,16043.18,TRUE,23,FALSE,13091.83,3192,8323
10-05-25,Montreal South,Smart Devices,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,59,3096,5555.61,TRUE,5,FALSE,9359.87,3117.9,8166
11-05-25,Montreal North,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,653,3197,8450.27,TRUE,12,FALSE,58703.1,2848.1,10811
12-05-25,Montreal South,Home Appliances,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,606,1983,16760.12,TRUE,29,FALSE,64925.7,2450.7,5842
13-05-25,Montreal North,Consumer Electronics,Nova Distribution,Verdun Storage Facility,Fulfilled,628,3612,3101.14,TRUE,4,FALSE,60549.44,2967.3,5777
14-05-25,Montreal West,Smart Devices,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,1087,1341,2640.03,TRUE,7,FALSE,163883.92,1330.1,7582
14-05-25,Montreal North,Home Appliances,Nova Distribution,Laval Distribution Center,Fulfilled,361,747,8468.3,TRUE,20,FALSE,66664.43,2480.7,7866
15-05-25,Montreal North,Consumer Electronics,ElectraTech Inc.,Laval Distribution Center,Fulfilled,452,3095,2899.59,TRUE,24,FALSE,29569.57,3768.2,12038
16-05-25,Montreal South,Computer Peripherals,PixelSource Ltd.,Verdun Storage Facility,Pending,598,3070,6020.78,TRUE,29,TRUE,79539.71,4839.2,11856
17-05-25,Montreal West,Smart Devices,Nova Distribution,Laval Distribution Center,Fulfilled,197,5110,17976.5,TRUE,4,FALSE,47206.57,5656.6,11021
18-05-25,Montreal West,Computer Peripherals,ElectraTech Inc.,Laval Distribution Center,Fulfilled,485,4940,8099.01,TRUE,7,TRUE,63212.63,4244.8,7791
19-05-25,Montreal West,Computer Peripherals,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,258,2657,3931.66,FALSE,26,FALSE,36435.08,2037.2,6406
19-05-25,Montreal West,Home Appliances,Nova Distribution,Verdun Storage Facility,Fulfilled,530,763,13073.1,TRUE,11,TRUE,105786.52,987.1,11755
20-05-25,Montreal East,Home Appliances,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,698,989,12329.99,TRUE,7,FALSE,160004.75,960.9,9434
21-05-25,Montreal West,Smart Devices,ElectraTech Inc.,Laval Distribution Center,Fulfilled,423,765,11418.34,TRUE,28,TRUE,28369.09,3195.9,6297
22-05-25,Montreal South,Consumer Electronics,PixelSource Ltd.,Ville-Marie Hub,Canceled,689,3733,9932.18,TRUE,2,FALSE,51808.75,3090.1,4816
23-05-25,Montreal West,Home Appliances,ElectraTech Inc.,Laval Distribution Center,Fulfilled,1011,2736,10135.83,FALSE,16,FALSE,135742.51,1419.5,10014
24-05-25,Montreal North,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,264,226,10236.78,TRUE,6,FALSE,12114.21,1780.4,8978
25-05-25,Montreal East,Computer Peripherals,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,748,3969,11451.7,TRUE,3,FALSE,75542.05,4276.7,10488
25-05-25,Montreal East,Computer Peripherals,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,658,4568,10410.17,TRUE,6,FALSE,56389.88,2636.6,6050
26-05-25,Montreal West,Smart Devices,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,304,1465,7709.86,TRUE,24,FALSE,53543.3,1932.6,7311
27-05-25,Montreal East,Home Appliances,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,563,1659,12341.4,TRUE,15,FALSE,34122.88,2339.2,8233
28-05-25,Montreal South,Smart Devices,Nova Distribution,Verdun Storage Facility,Pending,792,1719,849.51,TRUE,15,FALSE,159317.07,2277.3,10069
29-05-25,Montreal South,Home Appliances,PixelSource Ltd.,Ville-Marie Hub,Pending,359,1659,10005.75,FALSE,26,FALSE,41368.12,1401.5,8770
30-05-25,Montreal North,Consumer Electronics,Nova Distribution,Verdun Storage Facility,Fulfilled,202,1048,5148.3,TRUE,7,FALSE,34407.17,935.9,4752
30-05-25,Montreal South,Consumer Electronics,PixelSource Ltd.,Laval Distribution Center,Fulfilled,168,804,6897.75,TRUE,19,FALSE,20171.84,1573.8,10315
31-05-25,Montreal East,Consumer Electronics,ElectraTech Inc.,Laval Distribution Center,Canceled,490,1725,9867.72,TRUE,4,FALSE,82333.82,2578.2,6318
01-06-25,Montreal East,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Fulfilled,967,3541,6966.81,FALSE,2,FALSE,174867.17,2338.1,9219
02-06-25,Montreal South,Smart Devices,Nova Distribution,Laval Distribution Center,Fulfilled,651,324,5795.62,TRUE,29,FALSE,64066.69,261.5,8836
03-06-25,Montreal West,Computer Peripherals,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,625,195,15118.5,TRUE,19,FALSE,75905.88,2056.5,6251
04-06-25,Montreal East,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Fulfilled,932,4971,2719.72,TRUE,23,FALSE,52993.2,2547.6,8647
04-06-25,Montreal North,Smart Devices,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,518,743,9929.27,TRUE,10,TRUE,33101.02,2236.9,6925
05-06-25,Montreal East,Consumer Electronics,Nova Distribution,Laval Distribution Center,Pending,504,3595,9518.7,TRUE,14,FALSE,74604.18,4863.9,7492
06-06-25,Montreal South,Computer Peripherals,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,255,4617,14305.03,TRUE,12,FALSE,41763.44,5068.8,9435
07-06-25,Montreal West,Consumer Electronics,Montelix Supply Co.,Laval Distribution Center,Fulfilled,204,3923,16308.68,TRUE,13,FALSE,15148.79,3552.6,7679
08-06-25,Montreal West,Home Appliances,Montelix Supply Co.,Laval Distribution Center,Pending,254,1533,8070.39,TRUE,12,TRUE,34451.54,2736.1,8031
09-06-25,Montreal South,Smart Devices,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,811,4039,13924.9,TRUE,24,TRUE,70748.22,3600.3,8789
09-06-25,Montreal West,Consumer Electronics,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,751,2421,17582.92,TRUE,17,FALSE,20064.97,2823,5973
10-06-25,Montreal North,Consumer Electronics,PixelSource Ltd.,Laval Distribution Center,Fulfilled,176,2516,12136.73,FALSE,17,FALSE,19010.02,1826.3,6229
11-06-25,Montreal West,Consumer Electronics,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,684,1209,3162.26,TRUE,17,TRUE,122849.59,2876.1,8317
12-06-25,Montreal South,Home Appliances,ElectraTech Inc.,Laval Distribution Center,Fulfilled,726,4573,618.1,TRUE,9,FALSE,147594.88,4235.5,6969
13-06-25,Montreal East,Computer Peripherals,Montelix Supply Co.,Laval Distribution Center,Fulfilled,343,4920,2022.03,TRUE,9,FALSE,71837.43,2250.2,6395
14-06-25,Montreal West,Smart Devices,ElectraTech Inc.,Ville-Marie Hub,Canceled,200,139,9711.14,TRUE,22,FALSE,36576.01,3179,8546
14-06-25,Montreal South,Consumer Electronics,PixelSource Ltd.,Laval Distribution Center,Fulfilled,338,5426,6499.24,TRUE,10,TRUE,42036.33,4562.9,7510
15-06-25,Montreal East,Computer Peripherals,Montelix Supply Co.,Verdun Storage Facility,Canceled,1090,3775,1326.03,TRUE,16,FALSE,90902.88,2767.6,5581
16-06-25,Montreal East,Home Appliances,Montelix Supply Co.,Laval Distribution Center,Pending,388,3115,4871.63,TRUE,23,FALSE,30180.41,3089.9,6226
17-06-25,Montreal North,Smart Devices,ElectraTech Inc.,Laval Distribution Center,Canceled,826,4445,11942.17,TRUE,24,FALSE,46390.73,3518.7,9683
18-06-25,Montreal South,Computer Peripherals,ElectraTech Inc.,Ville-Marie Hub,Canceled,497,4576,11589.89,TRUE,16,FALSE,38723.82,2971,12000
19-06-25,Montreal South,Computer Peripherals,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,449,696,13736.57,FALSE,15,FALSE,44582.75,1178.1,8611
19-06-25,Montreal West,Home Appliances,Nova Distribution,Verdun Storage Facility,Fulfilled,216,1431,9249.51,TRUE,6,FALSE,54757.42,1247.6,12177
20-06-25,Montreal West,Home Appliances,PixelSource Ltd.,Verdun Storage Facility,Pending,933,796,17312.13,TRUE,29,FALSE,235475.3,2245.9,7196
21-06-25,Montreal East,Home Appliances,ElectraTech Inc.,Laval Distribution Center,Fulfilled,627,2883,12582.12,TRUE,29,FALSE,133179.5,2033.5,7635
22-06-25,Montreal West,Smart Devices,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,799,275,6349.32,TRUE,13,FALSE,145617.18,332.8,8046
23-06-25,Montreal North,Computer Peripherals,Nova Distribution,Laval Distribution Center,Fulfilled,232,424,13666.69,TRUE,19,FALSE,32411.27,2089.3,11485
24-06-25,Montreal West,Computer Peripherals,Nova Distribution,Verdun Storage Facility,Fulfilled,801,2757,5840.67,TRUE,23,FALSE,164959.9,2247.5,7928
24-06-25,Montreal North,Consumer Electronics,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,845,1791,5079.6,TRUE,1,FALSE,23418.86,2588.5,8171
25-06-25,Montreal West,Consumer Electronics,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,950,2222,17156.85,TRUE,6,FALSE,15711.07,2369,11681
26-06-25,Montreal West,Smart Devices,Nova Distribution,Laval Distribution Center,Fulfilled,598,1251,11025.13,TRUE,15,FALSE,61142.18,2921.5,9890
27-06-25,Montreal East,Home Appliances,Montelix Supply Co.,Laval Distribution Center,Pending,803,4482,8314.44,FALSE,24,FALSE,41947.65,3226.7,9554
28-06-25,Montreal West,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Pending,820,638,14406.62,TRUE,28,FALSE,212820.46,607.3,8526
29-06-25,Montreal East,Computer Peripherals,ElectraTech Inc.,Verdun Storage Facility,Pending,360,677,15134.86,TRUE,13,FALSE,89760.86,3022.9,5327
29-06-25,Montreal West,Computer Peripherals,ElectraTech Inc.,Laval Distribution Center,Fulfilled,180,4490,11771.03,TRUE,23,FALSE,26155.01,3655.2,5631
30-06-25,Montreal East,Consumer Electronics,PixelSource Ltd.,Ville-Marie Hub,Pending,748,2132,1804.73,TRUE,5,FALSE,140461.41,2402.4,8440
01-07-25,Montreal South,Computer Peripherals,ElectraTech Inc.,Verdun Storage Facility,Canceled,192,2983,2260.13,TRUE,4,FALSE,20340.55,1715.8,5715
02-07-25,Montreal North,Home Appliances,Nova Distribution,Verdun Storage Facility,Fulfilled,213,441,4041.02,TRUE,14,FALSE,35127.99,1153.4,6000
03-07-25,Montreal West,Consumer Electronics,Nova Distribution,Verdun Storage Facility,Fulfilled,771,2124,9226.3,TRUE,20,FALSE,180947.41,2076.1,10087
04-07-25,Montreal North,Smart Devices,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,417,1195,11062.95,TRUE,1,FALSE,19182.83,1330.9,7719
05-07-25,Montreal West,Home Appliances,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,116,1229,12757.46,TRUE,8,FALSE,9993.43,1988.1,10615
05-07-25,Montreal West,Computer Peripherals,Nova Distribution,Laval Distribution Center,Fulfilled,115,2976,3865.56,TRUE,15,FALSE,16559.98,2114.5,8954
06-07-25,Montreal East,Computer Peripherals,Nova Distribution,Laval Distribution Center,Fulfilled,442,1308,9849.1,TRUE,21,FALSE,21316.75,1721.9,9586
07-07-25,Montreal East,Computer Peripherals,ElectraTech Inc.,Verdun Storage Facility,Pending,413,1985,7753.08,TRUE,27,FALSE,13326.69,1499.2,11093
08-07-25,Montreal North,Consumer Electronics,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,168,169,14387.1,TRUE,18,FALSE,39944.74,308.5,12478
09-07-25,Montreal East,Smart Devices,Nova Distribution,Laval Distribution Center,Fulfilled,463,410,11714.64,TRUE,1,FALSE,55916.07,1115.1,6929
10-07-25,Montreal South,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,349,1495,2329.89,TRUE,3,FALSE,67507.04,1768.6,7452
10-07-25,Montreal West,Smart Devices,Nova Distribution,Verdun Storage Facility,Fulfilled,926,1768,908.77,TRUE,4,FALSE,77805.87,2864.2,6884
11-07-25,Montreal North,Computer Peripherals,PixelSource Ltd.,Ville-Marie Hub,Pending,1002,2512,5081.23,TRUE,17,FALSE,22370.22,4619.6,10097
12-07-25,Montreal North,Computer Peripherals,Montelix Supply Co.,Verdun Storage Facility,Pending,84,5334,7767.38,TRUE,19,FALSE,10312.86,5249.3,7388
13-07-25,Montreal West,Computer Peripherals,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,552,4268,4221.8,TRUE,23,FALSE,39816.59,3387.3,11688
14-07-25,Montreal East,Consumer Electronics,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,139,1946,1756.09,TRUE,20,FALSE,26365.6,2715.4,8133
15-07-25,Montreal North,Home Appliances,Montelix Supply Co.,Ville-Marie Hub,Canceled,992,3367,15906.5,TRUE,22,FALSE,205794.72,4076.4,7718
15-07-25,Montreal West,Home Appliances,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,600,4062,10373.78,TRUE,12,FALSE,178685.71,5122.4,6849
16-07-25,Montreal South,Smart Devices,PixelSource Ltd.,Laval Distribution Center,Pending,738,4512,11561.88,FALSE,7,FALSE,156240.53,2996.1,8414
17-07-25,Montreal South,Smart Devices,ElectraTech Inc.,Ville-Marie Hub,Pending,911,270,11221.67,TRUE,1,FALSE,112425.88,1293.4,9498
18-07-25,Montreal North,Smart Devices,Nova Distribution,Laval Distribution Center,Fulfilled,950,1877,7499.54,TRUE,6,FALSE,179820.62,3992.5,10124
19-07-25,Montreal West,Consumer Electronics,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,521,4832,6238.87,TRUE,20,FALSE,75060.08,5050.6,7195
20-07-25,Montreal North,Consumer Electronics,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,394,3051,2888.28,TRUE,29,FALSE,59454.71,4760.2,9102
20-07-25,Montreal East,Computer Peripherals,Montelix Supply Co.,Verdun Storage Facility,Canceled,523,5368,16605.15,TRUE,11,FALSE,34788.65,4442.3,10057
21-07-25,Montreal West,Computer Peripherals,Montelix Supply Co.,Laval Distribution Center,Fulfilled,894,3887,18087.79,FALSE,13,FALSE,89893.06,4907.8,9732
22-07-25,Montreal West,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Fulfilled,483,5424,10688.38,TRUE,23,FALSE,16233.73,4694.7,6532
23-07-25,Montreal South,Home Appliances,ElectraTech Inc.,Laval Distribution Center,Fulfilled,703,3910,7404.38,TRUE,26,FALSE,95611.86,3904.4,5940
24-07-25,Montreal South,Consumer Electronics,PixelSource Ltd.,Laval Distribution Center,Fulfilled,65,2555,6504.13,FALSE,29,FALSE,11913.05,4411,6527
25-07-25,Montreal East,Home Appliances,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,489,4599,16418.25,TRUE,9,FALSE,42279.09,3985.5,6614
25-07-25,Montreal West,Consumer Electronics,ElectraTech Inc.,Laval Distribution Center,Fulfilled,945,1957,13321.65,TRUE,17,FALSE,37953.73,2831.9,7758
26-07-25,Montreal South,Computer Peripherals,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,650,3045,5944.11,TRUE,1,FALSE,17212.03,2005.2,6997
27-07-25,Montreal West,Home Appliances,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,412,1357,2829.19,TRUE,7,FALSE,60995.69,2032.8,9694
28-07-25,Montreal East,Computer Peripherals,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,908,1903,14491.07,TRUE,1,FALSE,58583.05,1867,8715
29-07-25,Montreal West,Home Appliances,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,50,1530,8596.32,FALSE,15,FALSE,1616.13,2885.1,5357
30-07-25,Montreal West,Smart Devices,ElectraTech Inc.,Laval Distribution Center,Fulfilled,575,4269,4707.96,TRUE,3,FALSE,78059.27,4646.4,10079
30-07-25,Montreal South,Computer Peripherals,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,488,3463,9248.18,TRUE,11,TRUE,35207.27,3010.7,7045
31-07-25,Montreal East,Computer Peripherals,Montelix Supply Co.,Ville-Marie Hub,Pending,320,1101,6016.23,TRUE,6,FALSE,28530.91,1492.4,9019
01-08-25,Montreal South,Computer Peripherals,Nova Distribution,Verdun Storage Facility,Fulfilled,807,1275,9891.26,TRUE,24,FALSE,98904.98,3858.1,7962
02-08-25,Montreal North,Consumer Electronics,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,359,3992,13452.66,TRUE,11,FALSE,42139.18,4624.8,6432
03-08-25,Montreal East,Smart Devices,ElectraTech Inc.,Laval Distribution Center,Fulfilled,189,2417,3020,TRUE,16,FALSE,19213.89,2700,9762
04-08-25,Montreal West,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,820,1455,6617.38,TRUE,15,FALSE,158266.06,1491.4,9509
04-08-25,Montreal East,Smart Devices,Nova Distribution,Laval Distribution Center,Fulfilled,519,1274,12336.62,TRUE,28,FALSE,83367.05,1267.6,6640
05-08-25,Montreal South,Computer Peripherals,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,712,1062,4640.08,TRUE,23,TRUE,47589.04,1895.9,8750
06-08-25,Montreal East,Computer Peripherals,Nova Distribution,Verdun Storage Facility,Pending,859,2559,11333.35,TRUE,23,FALSE,42515.92,2741.9,7417
07-08-25,Montreal South,Smart Devices,Nova Distribution,Verdun Storage Facility,Fulfilled,351,2562,9742.8,TRUE,25,FALSE,33633.56,2786.7,9952
08-08-25,Montreal East,Smart Devices,Nova Distribution,Laval Distribution Center,Pending,554,2916,8327.36,TRUE,16,TRUE,121122.22,2973.9,5381
09-08-25,Montreal East,Home Appliances,Nova Distribution,Ville-Marie Hub,Fulfilled,45,2262,11376.71,TRUE,24,FALSE,12313.17,1412.8,7202
09-08-25,Montreal East,Computer Peripherals,Nova Distribution,Laval Distribution Center,Fulfilled,827,338,2519.93,TRUE,29,TRUE,136143.12,1074.8,7284
10-08-25,Montreal West,Consumer Electronics,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,73,1382,3865.66,TRUE,19,FALSE,9784.09,3298.1,10318
11-08-25,Montreal East,Computer Peripherals,Montelix Supply Co.,Verdun Storage Facility,Pending,806,3794,18091.35,TRUE,1,FALSE,26365.05,3151.7,12177
12-08-25,Montreal West,Smart Devices,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,318,2010,6884.28,TRUE,12,FALSE,34405.83,1205.2,8804
13-08-25,Montreal East,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,482,103,5528.06,TRUE,13,FALSE,81027.95,2195.1,7046
14-08-25,Montreal South,Home Appliances,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,772,2981,6188.77,TRUE,23,FALSE,33742.69,2779.1,8027
14-08-25,Montreal East,Computer Peripherals,ElectraTech Inc.,Laval Distribution Center,Fulfilled,694,2009,9684.21,TRUE,23,FALSE,13013.57,3522.9,8752
15-08-25,Montreal West,Smart Devices,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,811,3357,11763.19,TRUE,19,FALSE,21823.18,3577.5,5606
16-08-25,Montreal North,Computer Peripherals,ElectraTech Inc.,Laval Distribution Center,Fulfilled,51,3354,2186.19,TRUE,19,FALSE,9217.1,3595.4,9845
17-08-25,Montreal East,Home Appliances,PixelSource Ltd.,Laval Distribution Center,Pending,118,3781,13375.28,TRUE,1,FALSE,18777.08,2530.4,8959
18-08-25,Montreal North,Computer Peripherals,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,739,2652,4426.27,TRUE,10,FALSE,27833.37,3683.1,8060
19-08-25,Montreal East,Computer Peripherals,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,337,3702,11912.04,TRUE,3,TRUE,11181.91,4278.5,10687
20-08-25,Montreal North,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Fulfilled,526,2240,4129.82,TRUE,20,FALSE,45032.6,2583.8,8777
20-08-25,Montreal West,Home Appliances,ElectraTech Inc.,Laval Distribution Center,Pending,681,2035,13771.94,TRUE,21,FALSE,26181.39,3103.7,5824
21-08-25,Montreal North,Computer Peripherals,Nova Distribution,Laval Distribution Center,Pending,359,3908,8456.91,TRUE,15,FALSE,55818.67,4732.9,6446
22-08-25,Montreal East,Computer Peripherals,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,844,5672,1089.47,TRUE,12,FALSE,39938.63,3241.3,7655
23-08-25,Montreal North,Home Appliances,Montelix Supply Co.,Ville-Marie Hub,Pending,584,1337,8120.26,TRUE,9,FALSE,64774.44,2296.9,8239
24-08-25,Montreal East,Smart Devices,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,923,3053,12379.4,TRUE,6,FALSE,21594.07,3003.5,8068
25-08-25,Montreal South,Smart Devices,PixelSource Ltd.,Laval Distribution Center,Fulfilled,813,2553,15498.89,TRUE,29,FALSE,60374.24,2574.2,12353
25-08-25,Montreal South,Consumer Electronics,PixelSource Ltd.,Laval Distribution Center,Fulfilled,524,2760,4464.6,TRUE,7,FALSE,65569.16,2147.2,6234
26-08-25,Montreal West,Smart Devices,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,137,1095,12036.99,TRUE,28,FALSE,16714.85,1073.8,7228
27-08-25,Montreal East,Consumer Electronics,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,321,796,4983.42,TRUE,3,FALSE,51684.84,2662.7,11509
28-08-25,Montreal South,Home Appliances,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,500,4663,3249.52,TRUE,22,FALSE,29581.13,5478.9,5117
29-08-25,Montreal East,Smart Devices,ElectraTech Inc.,Laval Distribution Center,Fulfilled,356,5287,7462.73,TRUE,13,FALSE,34467.2,4137.6,4911
30-08-25,Montreal North,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Canceled,237,3226,4785.51,TRUE,20,FALSE,38049.08,3525.5,7850
30-08-25,Montreal North,Home Appliances,Nova Distribution,Ville-Marie Hub,Fulfilled,925,3514,10607.86,TRUE,3,FALSE,110471.87,2718.3,12071
31-08-25,Montreal West,Consumer Electronics,Nova Distribution,Verdun Storage Facility,Fulfilled,437,2338,6617.92,TRUE,23,FALSE,34510.77,4020.3,9882
01-09-25,Montreal South,Smart Devices,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,712,4698,1148.38,TRUE,27,FALSE,103978.02,3927.2,7764
02-09-25,Montreal South,Home Appliances,ElectraTech Inc.,Ville-Marie Hub,Pending,469,2178,11298.16,TRUE,9,FALSE,15207.82,3158.4,9064
03-09-25,Montreal West,Home Appliances,Montelix Supply Co.,Laval Distribution Center,Fulfilled,967,3150,2939.64,TRUE,17,TRUE,169941.64,3480.1,7458
04-09-25,Montreal East,Consumer Electronics,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,225,2974,13921.77,TRUE,16,FALSE,16587.63,4660.1,10186
04-09-25,Montreal North,Consumer Electronics,PixelSource Ltd.,Ville-Marie Hub,Pending,773,4354,4535.65,TRUE,16,FALSE,132544.8,2164.7,6181
05-09-25,Montreal West,Smart Devices,ElectraTech Inc.,Verdun Storage Facility,Canceled,776,532,6811.71,TRUE,5,FALSE,99055.63,1153.6,7429
06-09-25,Montreal South,Consumer Electronics,PixelSource Ltd.,Laval Distribution Center,Pending,729,1084,858.89,TRUE,15,FALSE,107853.24,1675.7,7096
07-09-25,Montreal South,Computer Peripherals,Montelix Supply Co.,Ville-Marie Hub,Canceled,537,1316,8997.15,TRUE,18,FALSE,12355.13,2699.4,8450
08-09-25,Montreal West,Smart Devices,Nova Distribution,Ville-Marie Hub,Fulfilled,903,3522,10523.72,TRUE,11,FALSE,165421.78,4214.6,7157
09-09-25,Montreal South,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Pending,788,3440,10481.45,TRUE,15,FALSE,95959.43,2566.9,5512
09-09-25,Montreal East,Home Appliances,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,765,740,2931.88,TRUE,16,FALSE,23907.62,3253.1,9988
10-09-25,Montreal West,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,62,4684,13161.21,TRUE,3,FALSE,1955.18,3671.7,10022
11-09-25,Montreal West,Computer Peripherals,ElectraTech Inc.,Verdun Storage Facility,Pending,301,1888,8411.56,TRUE,22,FALSE,15979.92,2759.4,8298
12-09-25,Montreal South,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Fulfilled,784,3845,4281.6,TRUE,13,FALSE,145871.02,4776.3,8519
13-09-25,Montreal North,Smart Devices,ElectraTech Inc.,Laval Distribution Center,Fulfilled,593,3762,519.72,TRUE,3,FALSE,85152.79,3482,9445
14-09-25,Montreal South,Computer Peripherals,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,64,1904,9398.18,TRUE,28,TRUE,14679.65,2929.1,7861
14-09-25,Montreal South,Smart Devices,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,257,3070,6579.12,TRUE,24,FALSE,27001.11,4124.4,5312
15-09-25,Montreal North,Consumer Electronics,PixelSource Ltd.,Laval Distribution Center,Fulfilled,330,4821,6268.68,TRUE,17,FALSE,55569.13,4252.1,9410
16-09-25,Montreal East,Home Appliances,Montelix Supply Co.,Laval Distribution Center,Canceled,510,2732,6700.51,TRUE,26,FALSE,78887.5,3148.8,4831
17-09-25,Montreal East,Computer Peripherals,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,541,3825,9631.16,TRUE,11,FALSE,105693.22,2807.4,6808
18-09-25,Montreal West,Home Appliances,ElectraTech Inc.,Ville-Marie Hub,Canceled,810,1718,9113.4,TRUE,26,FALSE,117518.69,2406.1,12269
19-09-25,Montreal North,Computer Peripherals,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,545,2580,1906.51,TRUE,6,FALSE,69595.95,3067.1,11045
